Ad;Ad2;ToplamSandik;ToplamSecmen;AcilanSandikSecmenSayisi;AcilanSandik;KullanilanOy;GecerliOy;Adi5;Oy
Balıkesir;KEPSUT;92;17678;17678;92;16219;15361;BTP;39
Balıkesir;KEPSUT;92;17678;17678;92;16219;15361;TKP;26
Balıkesir;KEPSUT;92;17678;17678;92;16219;15361;BBP;293
Balıkesir;KEPSUT;92;17678;17678;92;16219;15361;AK Parti;9235
Balıkesir;KEPSUT;92;17678;17678;92;16219;15361;İyi Parti;5608
Balıkesir;MANYAS;75;16149;16149;75;14516;13814;Saadet Partisi;260
Balıkesir;MANYAS;75;16149;16149;75;14516;13814;BTP;36
Balıkesir;MANYAS;75;16149;16149;75;14516;13814;TKP;30
Balıkesir;MANYAS;75;16149;16149;75;14516;13814;CHP;6897
Balıkesir;MANYAS;75;16149;16149;75;14516;13814;AK Parti;6591
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;Saadet Partisi;67
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;BTP;20
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;TKP;23
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;Vatan Partisi;49
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;BBP;680
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;AK Parti;6581
Balıkesir;SAVAŞTEPE;78;14122;14122;78;12987;12353;İyi Parti;4933
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;Saadet Partisi;276
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;BTP;58
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;TKP;44
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;Vatan Partisi;155
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;BBP;565
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;CHP;10978
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;AK Parti;12789
Balıkesir;SINDIRGI;124;28952;28952;124;27031;25160;DP;295
Balıkesir;SUSURLUK;120;31422;31422;120;27529;26463;Saadet Partisi;430
Balıkesir;SUSURLUK;120;31422;31422;120;27529;26463;BTP;60
Balıkesir;SUSURLUK;120;31422;31422;120;27529;26463;TKP;117
Balıkesir;SUSURLUK;120;31422;31422;120;27529;26463;AK Parti;11625
Balıkesir;SUSURLUK;120;31422;31422;120;27529;26463;İyi Parti;14231
Balıkesir;MARMARA;31;8001;8001;31;6723;6558;Saadet Partisi;24
Balıkesir;MARMARA;31;8001;8001;31;6723;6558;BTP;18
Balıkesir;MARMARA;31;8001;8001;31;6723;6558;TKP;13
Balıkesir;MARMARA;31;8001;8001;31;6723;6558;CHP;2827
Balıkesir;MARMARA;31;8001;8001;31;6723;6558;AK Parti;3531
Balıkesir;MARMARA;31;8001;8001;31;6723;6558;YAŞAR AYDOĞAN;145
Balıkesir;GÖMEÇ;37;10685;10685;37;9289;8862;Saadet Partisi;65
Balıkesir;GÖMEÇ;37;10685;10685;37;9289;8862;BTP;58
Balıkesir;GÖMEÇ;37;10685;10685;37;9289;8862;TKP;24
Balıkesir;GÖMEÇ;37;10685;10685;37;9289;8862;BBP;54
Balıkesir;GÖMEÇ;37;10685;10685;37;9289;8862;CHP;4828
Balıkesir;GÖMEÇ;37;10685;10685;37;9289;8862;AK Parti;3833
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;Saadet Partisi;2475
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;BTP;239
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;TKP;174
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;Vatan Partisi;316
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;BBP;5336
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;CHP;43803
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;AK Parti;59775
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;DP;933
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;HDP;370
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;DSP;429
Balıkesir;KARESİ;430;135578;135578;430;118481;113963;GÜLİZAR GÖKDEMİR;113
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;Saadet Partisi;2045
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;BTP;188
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;TKP;200
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;Vatan Partisi;378
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;BBP;2890
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;CHP;43212
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;AK Parti;59462
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;DP;993
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;HDP;455
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;DSP;550
Balıkesir;ALTIEYLÜL;433;132095;132095;433;115323;110468;ERTAN ADALI;95
Bilecik;MERKEZ-VEZİRHAN;10;2461;2461;10;2345;2240;Saadet Partisi;24
Bilecik;MERKEZ-VEZİRHAN;10;2461;2461;10;2345;2240;CHP;253
Bilecik;MERKEZ-VEZİRHAN;10;2461;2461;10;2345;2240;AK Parti;915
Bilecik;MERKEZ-VEZİRHAN;10;2461;2461;10;2345;2240;MHP;1048
Bilecik;MERKEZ-BAYIRKÖY;6;1599;1599;6;1487;1403;Saadet Partisi;19
Bilecik;MERKEZ-BAYIRKÖY;6;1599;1599;6;1487;1403;CHP;636
Bilecik;MERKEZ-BAYIRKÖY;6;1599;1599;6;1487;1403;AK Parti;748
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;Saadet Partisi;414
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;TKP;57
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;Vatan Partisi;115
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;BBP;3240
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;CHP;15234
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;AK Parti;12961
Bilecik;MERKEZ;120;38977;38977;120;33497;32495;DP;474
Bilecik;BOZÜYÜK-DODURGA;7;1790;1790;7;1736;1627;Saadet Partisi;16
Bilecik;BOZÜYÜK-DODURGA;7;1790;1790;7;1736;1627;CHP;636
Bilecik;BOZÜYÜK-DODURGA;7;1790;1790;7;1736;1627;AK Parti;975
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;Saadet Partisi;479
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;TKP;42
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;Vatan Partisi;194
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;CHP;20564
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;AK Parti;15452
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;MHP;6287
Bilecik;BOZÜYÜK;157;49660;49660;157;44276;43090;OKAN MUMCU;72
Bilecik;GÖLPAZARI;16;4706;4706;16;4217;4036;Saadet Partisi;18
Bilecik;GÖLPAZARI;16;4706;4706;16;4217;4036;TKP;8
Bilecik;GÖLPAZARI;16;4706;4706;16;4217;4036;CHP;1657
Bilecik;GÖLPAZARI;16;4706;4706;16;4217;4036;AK Parti;2160
Bilecik;GÖLPAZARI;16;4706;4706;16;4217;4036;MHP;193
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;Saadet Partisi;138
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;TKP;42
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;AK Parti;1869
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;MHP;1646
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;İyi Parti;3210
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;YALÇIN YAĞIZ;1927
Bilecik;OSMANELİ;35;11125;11125;35;9909;9140;FEVZİ AĞDAĞ;308
Bilecik;PAZARYERİ;17;4592;4592;17;4082;3696;Saadet Partisi;88
Bilecik;PAZARYERİ;17;4592;4592;17;4082;3696;TKP;36
Bilecik;PAZARYERİ;17;4592;4592;17;4082;3696;AK Parti;1226
Bilecik;PAZARYERİ;17;4592;4592;17;4082;3696;MHP;1579
Bilecik;PAZARYERİ;17;4592;4592;17;4082;3696;İyi Parti;767
Bilecik;SÖĞÜT;29;9187;9187;29;8090;7701;Saadet Partisi;288
Bilecik;SÖĞÜT;29;9187;9187;29;8090;7701;TKP;46
Bilecik;SÖĞÜT;29;9187;9187;29;8090;7701;Vatan Partisi;21
Bilecik;SÖĞÜT;29;9187;9187;29;8090;7701;MHP;4283
Bilecik;SÖĞÜT;29;9187;9187;29;8090;7701;İyi Parti;3063
Bilecik;YENİPAZAR;4;830;830;4;754;717;Saadet Partisi;3
Bilecik;YENİPAZAR;4;830;830;4;754;717;TKP;1
Bilecik;YENİPAZAR;4;830;830;4;754;717;CHP;214
Bilecik;YENİPAZAR;4;830;830;4;754;717;AK Parti;219
Bilecik;YENİPAZAR;4;830;830;4;754;717;MHP;280
Bilecik;İNHİSAR;6;1086;1086;6;994;958;Saadet Partisi;2
Bilecik;İNHİSAR;6;1086;1086;6;994;958;TKP;1
Bilecik;İNHİSAR;6;1086;1086;6;994;958;CHP;286
Bilecik;İNHİSAR;6;1086;1086;6;994;958;AK Parti;500
Bilecik;İNHİSAR;6;1086;1086;6;994;958;MHP;169
Bingöl;MERKEZ-SANCAK;9;1889;1889;9;1642;1507;Saadet Partisi;175
Bingöl;MERKEZ-SANCAK;9;1889;1889;9;1642;1507;AK Parti;792
Bingöl;MERKEZ-SANCAK;9;1889;1889;9;1642;1507;HDP;540
Bingöl;MERKEZ-ILICALAR;9;2384;2384;9;2250;2093;Saadet Partisi;15
Bingöl;MERKEZ-ILICALAR;9;2384;2384;9;2250;2093;AK Parti;1092
Bingöl;MERKEZ-ILICALAR;9;2384;2384;9;2250;2093;MHP;986
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;Saadet Partisi;1115
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;TKP;66
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;BBP;398
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;CHP;714
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;AK Parti;19025
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;MHP;12056
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;HDP;14812
Bingöl;MERKEZ;224;73020;73020;224;52526;48420;ABDULLAH KAYA;234
Bingöl;GENÇ;41;10993;10993;41;8133;7395;Saadet Partisi;92
Bingöl;GENÇ;41;10993;10993;41;8133;7395;TKP;25
Bingöl;GENÇ;41;10993;10993;41;8133;7395;CHP;166
Bingöl;GENÇ;41;10993;10993;41;8133;7395;AK Parti;3877
Bingöl;GENÇ;41;10993;10993;41;8133;7395;MHP;2050
Bingöl;GENÇ;41;10993;10993;41;8133;7395;HDP;1185
Bingöl;KARLIOVA;16;4442;4442;16;3631;3335;Saadet Partisi;23
Bingöl;KARLIOVA;16;4442;4442;16;3631;3335;TKP;9
Bingöl;KARLIOVA;16;4442;4442;16;3631;3335;AK Parti;1838
Bingöl;KARLIOVA;16;4442;4442;16;3631;3335;MHP;74
Bingöl;KARLIOVA;16;4442;4442;16;3631;3335;HDP;1391
Bingöl;KİĞI;8;2137;2137;8;1562;1482;Saadet Partisi;5
Bingöl;KİĞI;8;2137;2137;8;1562;1482;TKP;6
Bingöl;KİĞI;8;2137;2137;8;1562;1482;CHP;617
Bingöl;KİĞI;8;2137;2137;8;1562;1482;AK Parti;661
Bingöl;KİĞI;8;2137;2137;8;1562;1482;MHP;121
Bingöl;KİĞI;8;2137;2137;8;1562;1482;HDP;72
Bingöl;SOLHAN-ARAKONAK;6;1737;1737;6;1609;1470;Saadet Partisi;689
Bingöl;SOLHAN-ARAKONAK;6;1737;1737;6;1609;1470;AK Parti;781
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;Saadet Partisi;1349
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;TKP;21
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;CHP;184
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;AK Parti;4379
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;MHP;1430
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;HDP;512
Bingöl;SOLHAN;34;11227;11227;34;8655;7900;DSP;25
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;Saadet Partisi;331
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;TKP;6
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;BBP;210
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;CHP;22
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;AK Parti;586
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;MHP;478
Bingöl;ADAKLI;10;2329;2329;10;1880;1727;HDP;94
Bingöl;YAYLADERE;7;736;736;7;497;476;Saadet Partisi;1
Bingöl;YAYLADERE;7;736;736;7;497;476;CHP;239
Bingöl;YAYLADERE;7;736;736;7;497;476;AK Parti;180
Bingöl;YAYLADERE;7;736;736;7;497;476;MHP;22
Bingöl;YAYLADERE;7;736;736;7;497;476;HDP;34
Bingöl;YEDİSU;6;1092;1092;6;964;891;Saadet Partisi;4
Bingöl;YEDİSU;6;1092;1092;6;964;891;TKP;1
Bingöl;YEDİSU;6;1092;1092;6;964;891;CHP;235
Bingöl;YEDİSU;6;1092;1092;6;964;891;AK Parti;300
Bingöl;YEDİSU;6;1092;1092;6;964;891;MHP;340
Bingöl;YEDİSU;6;1092;1092;6;964;891;HDP;11
Bitlis;ADİLCEVAZ-AYDINLAR;8;1519;1519;8;1463;1354;CHP;597
Bitlis;ADİLCEVAZ-AYDINLAR;8;1519;1519;8;1463;1354;AK Parti;757
Bitlis;ADİLCEVAZ;31;9190;9190;31;7278;6853;Saadet Partisi;2398
Bitlis;ADİLCEVAZ;31;9190;9190;31;7278;6853;TKP;10
Bitlis;ADİLCEVAZ;31;9190;9190;31;7278;6853;AK Parti;2456
Bitlis;ADİLCEVAZ;31;9190;9190;31;7278;6853;MHP;923
Bitlis;ADİLCEVAZ;31;9190;9190;31;7278;6853;İyi Parti;246
Bitlis;ADİLCEVAZ;31;9190;9190;31;7278;6853;HDP;820
Bitlis;AHLAT-OVAKIŞLA;8;2190;2190;8;1986;1911;Saadet Partisi;487
Bitlis;AHLAT-OVAKIŞLA;8;2190;2190;8;1986;1911;CHP;21
Bitlis;AHLAT-OVAKIŞLA;8;2190;2190;8;1986;1911;AK Parti;589
Bitlis;AHLAT-OVAKIŞLA;8;2190;2190;8;1986;1911;HDP;814
Bitlis;AHLAT;53;16084;16084;53;13339;12715;Saadet Partisi;1988
Bitlis;AHLAT;53;16084;16084;53;13339;12715;TKP;14
Bitlis;AHLAT;53;16084;16084;53;13339;12715;BBP;107
Bitlis;AHLAT;53;16084;16084;53;13339;12715;CHP;304
Bitlis;AHLAT;53;16084;16084;53;13339;12715;AK Parti;6035
Bitlis;AHLAT;53;16084;16084;53;13339;12715;HDP;4267
Bitlis;MERKEZ-YOLALAN;10;1584;1584;10;1366;1120;Saadet Partisi;159
Bitlis;MERKEZ-YOLALAN;10;1584;1584;10;1366;1120;CHP;9
Bitlis;MERKEZ-YOLALAN;10;1584;1584;10;1366;1120;AK Parti;531
Bitlis;MERKEZ-YOLALAN;10;1584;1584;10;1366;1120;İyi Parti;85
Bitlis;MERKEZ-YOLALAN;10;1584;1584;10;1366;1120;HDP;336
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;Saadet Partisi;4422
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;TKP;70
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;CHP;452
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;AK Parti;9826
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;DP;181
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;İyi Parti;704
Bitlis;MERKEZ;105;31004;31004;105;24855;23045;HDP;7390
Bitlis;HİZAN;25;6886;6886;25;5538;5119;Saadet Partisi;1656
Bitlis;HİZAN;25;6886;6886;25;5538;5119;TKP;9
Bitlis;HİZAN;25;6886;6886;25;5538;5119;BBP;44
Bitlis;HİZAN;25;6886;6886;25;5538;5119;CHP;47
Bitlis;HİZAN;25;6886;6886;25;5538;5119;AK Parti;1747
Bitlis;HİZAN;25;6886;6886;25;5538;5119;MHP;148
Bitlis;HİZAN;25;6886;6886;25;5538;5119;İyi Parti;36
Bitlis;HİZAN;25;6886;6886;25;5538;5119;HDP;1432
Bitlis;MUTKİ-KAVAKBAŞI;8;1432;1432;8;1348;1235;Saadet Partisi;9
Bitlis;MUTKİ-KAVAKBAŞI;8;1432;1432;8;1348;1235;BBP;318
Bitlis;MUTKİ-KAVAKBAŞI;8;1432;1432;8;1348;1235;CHP;12
Bitlis;MUTKİ-KAVAKBAŞI;8;1432;1432;8;1348;1235;AK Parti;846
Bitlis;MUTKİ-KAVAKBAŞI;8;1432;1432;8;1348;1235;MHP;16
Bitlis;MUTKİ-KAVAKBAŞI;8;1432;1432;8;1348;1235;HDP;34
Bitlis;MUTKİ;7;1791;1791;7;1617;1485;Saadet Partisi;25
Bitlis;MUTKİ;7;1791;1791;7;1617;1485;TKP;11
Bitlis;MUTKİ;7;1791;1791;7;1617;1485;AK Parti;723
Bitlis;MUTKİ;7;1791;1791;7;1617;1485;İyi Parti;581
Bitlis;MUTKİ;7;1791;1791;7;1617;1485;HDP;145
Bitlis;TATVAN;140;45772;45772;140;36490;33894;Saadet Partisi;880
Bitlis;TATVAN;140;45772;45772;140;36490;33894;TKP;68
Bitlis;TATVAN;140;45772;45772;140;36490;33894;CHP;916
Bitlis;TATVAN;140;45772;45772;140;36490;33894;AK Parti;14279
Bitlis;TATVAN;140;45772;45772;140;36490;33894;MHP;2539
Bitlis;TATVAN;140;45772;45772;140;36490;33894;İyi Parti;512
Bitlis;TATVAN;140;45772;45772;140;36490;33894;HDP;14700
Bitlis;GÜROYMAK-GÖLBAŞI;10;2922;2922;10;2697;2515;AK Parti;1114
Bitlis;GÜROYMAK-GÖLBAŞI;10;2922;2922;10;2697;2515;DP;1366
Bitlis;GÜROYMAK-GÖLBAŞI;10;2922;2922;10;2697;2515;MHP;35
Bitlis;GÜROYMAK-GÜNKIRI;11;2702;2702;11;2586;2422;Saadet Partisi;288
Bitlis;GÜROYMAK-GÜNKIRI;11;2702;2702;11;2586;2422;AK Parti;993
Bitlis;GÜROYMAK-GÜNKIRI;11;2702;2702;11;2586;2422;DP;840
Bitlis;GÜROYMAK-GÜNKIRI;11;2702;2702;11;2586;2422;MHP;18
Bitlis;GÜROYMAK-GÜNKIRI;11;2702;2702;11;2586;2422;HDP;283
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;Saadet Partisi;164
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;TKP;11
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;CHP;81
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;AK Parti;2801
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;DP;2242
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;MHP;394
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;İyi Parti;80
Bitlis;GÜROYMAK;46;13788;13788;46;11167;10219;HDP;4446
Bolu;MERKEZ-KARACASU;5;1732;1732;5;1593;1490;Saadet Partisi;20
Bolu;MERKEZ-KARACASU;5;1732;1732;5;1593;1490;BTP;7
Bolu;MERKEZ-KARACASU;5;1732;1732;5;1593;1490;BBP;159
Bolu;MERKEZ-KARACASU;5;1732;1732;5;1593;1490;AK Parti;613
Bolu;MERKEZ-KARACASU;5;1732;1732;5;1593;1490;MHP;464
Bolu;MERKEZ-KARACASU;5;1732;1732;5;1593;1490;İyi Parti;227
Bolu;MERKEZ;354;113924;113924;354;97578;94181;Saadet Partisi;2456
Bolu;MERKEZ;354;113924;113924;354;97578;94181;BTP;239
Bolu;MERKEZ;354;113924;113924;354;97578;94181;TKP;273
Bolu;MERKEZ;354;113924;113924;354;97578;94181;CHP;46693
Bolu;MERKEZ;354;113924;113924;354;97578;94181;AK Parti;44166
Bolu;MERKEZ;354;113924;113924;354;97578;94181;HDP;354
Bolu;GEREDE;51;15922;15922;51;13871;13376;Saadet Partisi;221
Bolu;GEREDE;51;15922;15922;51;13871;13376;BTP;74
Bolu;GEREDE;51;15922;15922;51;13871;13376;TKP;13
Bolu;GEREDE;51;15922;15922;51;13871;13376;BBP;3312
Bolu;GEREDE;51;15922;15922;51;13871;13376;AK Parti;5968
Bolu;GEREDE;51;15922;15922;51;13871;13376;MHP;3313
Bolu;GEREDE;51;15922;15922;51;13871;13376;İyi Parti;475
Bolu;GÖYNÜK;13;3104;3104;13;2606;2465;Saadet Partisi;212
Bolu;GÖYNÜK;13;3104;3104;13;2606;2465;BTP;2
Bolu;GÖYNÜK;13;3104;3104;13;2606;2465;TKP;7
Bolu;GÖYNÜK;13;3104;3104;13;2606;2465;CHP;366
Bolu;GÖYNÜK;13;3104;3104;13;2606;2465;AK Parti;917
Bolu;GÖYNÜK;13;3104;3104;13;2606;2465;MHP;961
Bolu;KIBRISCIK;3;896;896;3;793;751;Saadet Partisi;4
Bolu;KIBRISCIK;3;896;896;3;793;751;BTP;30
Bolu;KIBRISCIK;3;896;896;3;793;751;TKP;2
Bolu;KIBRISCIK;3;896;896;3;793;751;CHP;303
Bolu;KIBRISCIK;3;896;896;3;793;751;AK Parti;178
Bolu;KIBRISCIK;3;896;896;3;793;751;MHP;11
Bolu;KIBRISCIK;3;896;896;3;793;751;ERSİN OKTAY OLKAN;223
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;Saadet Partisi;36
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;BTP;2
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;CHP;85
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;AK Parti;343
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;DP;283
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;MHP;325
Bolu;MENGEN-GÖKÇESU;6;1558;1558;6;1457;1362;DSP;288
Bolu;MENGEN;14;4052;4052;14;3455;3302;Saadet Partisi;34
Bolu;MENGEN;14;4052;4052;14;3455;3302;BTP;6
Bolu;MENGEN;14;4052;4052;14;3455;3302;TKP;5
Bolu;MENGEN;14;4052;4052;14;3455;3302;CHP;1461
Bolu;MENGEN;14;4052;4052;14;3455;3302;AK Parti;1165
Bolu;MENGEN;14;4052;4052;14;3455;3302;MHP;631
Bolu;MUDURNU-TAŞKESTİ;8;1791;1791;8;1649;1566;BTP;5
Bolu;MUDURNU-TAŞKESTİ;8;1791;1791;8;1649;1566;CHP;480
Bolu;MUDURNU-TAŞKESTİ;8;1791;1791;8;1649;1566;AK Parti;715
Bolu;MUDURNU-TAŞKESTİ;8;1791;1791;8;1649;1566;DP;366
Bolu;MUDURNU;14;3577;3577;14;3131;2978;Saadet Partisi;27
Bolu;MUDURNU;14;3577;3577;14;3131;2978;BTP;12
Bolu;MUDURNU;14;3577;3577;14;3131;2978;TKP;10
Bolu;MUDURNU;14;3577;3577;14;3131;2978;CHP;869
Bolu;MUDURNU;14;3577;3577;14;3131;2978;AK Parti;1007
Bolu;MUDURNU;14;3577;3577;14;3131;2978;MHP;1053
Bolu;SEBEN;8;1930;1930;8;1630;1541;Saadet Partisi;12
Bolu;SEBEN;8;1930;1930;8;1630;1541;BTP;1
Bolu;SEBEN;8;1930;1930;8;1630;1541;TKP;2
Bolu;SEBEN;8;1930;1930;8;1630;1541;AK Parti;908
Bolu;SEBEN;8;1930;1930;8;1630;1541;MHP;192
Bolu;SEBEN;8;1930;1930;8;1630;1541;İyi Parti;426
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;Saadet Partisi;18
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;BTP;39
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;TKP;5
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;CHP;63
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;AK Parti;880
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;MHP;670
Bolu;DÖRTDİVAN;11;2499;2499;11;2313;2209;KADİR ALTUNDAĞ;534
Bolu;YENİÇAĞA;12;3504;3504;12;2951;2828;Saadet Partisi;619
Bolu;YENİÇAĞA;12;3504;3504;12;2951;2828;BTP;1
Bolu;YENİÇAĞA;12;3504;3504;12;2951;2828;TKP;1
Bolu;YENİÇAĞA;12;3504;3504;12;2951;2828;CHP;219
Bolu;YENİÇAĞA;12;3504;3504;12;2951;2828;AK Parti;1519
Bolu;YENİÇAĞA;12;3504;3504;12;2951;2828;MHP;469
Burdur;AĞLASUN;13;3391;3391;13;3085;2867;Saadet Partisi;11
Burdur;AĞLASUN;13;3391;3391;13;3085;2867;TKP;10
Burdur;AĞLASUN;13;3391;3391;13;3085;2867;CHP;401
Burdur;AĞLASUN;13;3391;3391;13;3085;2867;AK Parti;1565
Burdur;AĞLASUN;13;3391;3391;13;3085;2867;MHP;118
Burdur;AĞLASUN;13;3391;3391;13;3085;2867;İyi Parti;762
Burdur;BUCAK-KOCAALİLER;7;1569;1569;7;1544;1409;AK Parti;510
Burdur;BUCAK-KOCAALİLER;7;1569;1569;7;1544;1409;MHP;67
Burdur;BUCAK-KOCAALİLER;7;1569;1569;7;1544;1409;İyi Parti;832
Burdur;BUCAK-KIZILKAYA;7;1794;1794;7;1745;1632;CHP;389
Burdur;BUCAK-KIZILKAYA;7;1794;1794;7;1745;1632;AK Parti;471
Burdur;BUCAK-KIZILKAYA;7;1794;1794;7;1745;1632;MHP;772
Burdur;BUCAK;100;31312;31312;100;27160;25989;Saadet Partisi;721
Burdur;BUCAK;100;31312;31312;100;27160;25989;TKP;36
Burdur;BUCAK;100;31312;31312;100;27160;25989;BBP;732
Burdur;BUCAK;100;31312;31312;100;27160;25989;AK Parti;11463
Burdur;BUCAK;100;31312;31312;100;27160;25989;MHP;3062
Burdur;BUCAK;100;31312;31312;100;27160;25989;İyi Parti;9975
Burdur;MERKEZ;194;58760;58760;194;51326;49530;Saadet Partisi;1258
Burdur;MERKEZ;194;58760;58760;194;51326;49530;TKP;139
Burdur;MERKEZ;194;58760;58760;194;51326;49530;Vatan Partisi;277
Burdur;MERKEZ;194;58760;58760;194;51326;49530;CHP;25322
Burdur;MERKEZ;194;58760;58760;194;51326;49530;AK Parti;21902
Burdur;MERKEZ;194;58760;58760;194;51326;49530;HDP;305
Burdur;MERKEZ;194;58760;58760;194;51326;49530;DSP;327
Burdur;GÖLHİSAR-YUSUFÇA;5;1629;1629;5;1454;1390;Saadet Partisi;15
Burdur;GÖLHİSAR-YUSUFÇA;5;1629;1629;5;1454;1390;CHP;136
Burdur;GÖLHİSAR-YUSUFÇA;5;1629;1629;5;1454;1390;AK Parti;619
Burdur;GÖLHİSAR-YUSUFÇA;5;1629;1629;5;1454;1390;MHP;620
Burdur;GÖLHİSAR;36;10763;10763;36;9297;8818;Saadet Partisi;75
Burdur;GÖLHİSAR;36;10763;10763;36;9297;8818;TKP;27
Burdur;GÖLHİSAR;36;10763;10763;36;9297;8818;AK Parti;3581
Burdur;GÖLHİSAR;36;10763;10763;36;9297;8818;MHP;2558
